trial_index,c_value,class_weight,macro_auroc_mean,macro_auroc_std,balanced_accuracy_mean,balanced_accuracy_std,composite_mean,composite_std,composite_sem,selection_score
1,0.01,balanced,0.8435689928697175,0.03531455387784696,0.4560090702947846,0.08769864565366126,0.6497890315822511,0.057399473625297466,0.014820480362123262,0.6423787914011895
2,0.1,none,0.8361601532812712,0.039913688815502585,0.42197278911564623,0.05988268877883225,0.6290664711984589,0.046905162370500963,0.012110860847473669,0.6230110407747221
3,0.1,balanced,0.8351315254793517,0.037408098377964154,0.42442176870748305,0.08606404337442558,0.6297766470934172,0.057659728166331886,0.014887677795670008,0.6223328081955822
5,1.0,balanced,0.8218672329319328,0.041620325767496295,0.41077097505668936,0.09528144115172227,0.616319103994311,0.06612351211291112,0.01707301741373661,0.6077825952874427
0,0.01,none,0.8421935171645317,0.036481854171706414,0.3774603174603175,0.05670800146437136,0.6098269173124246,0.03741425322932183,0.009660318644530033,0.6049967579901595
4,1.0,none,0.8247718348096194,0.043830487093087296,0.39736961451247166,0.08438395516253942,0.6110707246610456,0.06045114283514613,0.015608417963981784,0.6032665156790548
6,10.0,none,0.8063393275691413,0.04345717928573983,0.4065532879818594,0.08492952439953809,0.6064463077755003,0.06151750464222987,0.01588375139863958,0.5985044320761805
7,10.0,balanced,0.8045279226179847,0.04486617969099277,0.401156462585034,0.08914798484452974,0.6028421926015093,0.06522346469897311,0.016840626170738015,0.5944218795161402
